CellID,20-22_m,22-23_m,Cck,Pcp4,Pvalb,Sst,Vip,centroidX,centroidY
14053,0,0,1,0,0,0,0,1.955822e+04,4.992821e+03
14054,0,0,0,1,1,0,0,1.802541e+04,5.017562e+03
14056,0,0,0,1,0,0,0,1.987507e+04,5.019798e+03
14063,0,0,0,1,2,0,0,1.807850e+04,5.014819e+03
14065,0,0,0,1,0,0,0,1.973851e+04,5.030660e+03
14067,0,0,0,0,0,0,0,1.991823e+04,5.043180e+03
14068,0,0,0,0,0,0,0,1.941826e+04,5.041540e+03
14071,0,0,0,2,0,0,0,1.869043e+04,5.037396e+03
14074,0,0,0,0,1,1,0,1.855560e+04,5.042598e+03
14076,0,0,0,1,0,0,0,1.813394e+04,5.055288e+03
14077,0,0,0,1,0,0,0,1.949185e+04,5.034403e+03
14080,0,0,0,1,0,0,0,1.990120e+04,5.068793e+03
14081,0,0,0,1,0,0,0,1.872184e+04,5.068626e+03
14082,0,0,0,1,0,0,0,1.807209e+04,5.072800e+03
14083,0,0,0,1,0,0,0,1.953774e+04,5.080710e+03
14085,0,0,0,1,0,0,0,1.849267e+04,5.063882e+03
14094,0,0,1,2,0,0,0,1.946821e+04,5.100572e+03
14096,0,0,0,2,0,0,0,1.855625e+04,5.094947e+03
14098,0,0,1,0,0,0,0,1.893761e+04,5.091605e+03
14102,0,0,1,0,0,0,0,1.834096e+04,5.107635e+03
14105,0,0,0,2,0,0,0,1.977016e+04,5.104937e+03
14108,0,0,0,0,0,0,0,1.931935e+04,5.115285e+03
14116,0,0,0,1,0,0,0,1.993803e+04,5.131815e+03
14117,0,0,0,2,0,0,0,1.868836e+04,5.133305e+03
14120,0,0,1,0,0,0,0,1.968266e+04,5.136373e+03
14121,0,0,0,1,0,0,0,1.880791e+04,5.124880e+03
14124,0,0,0,0,1,0,0,1.997328e+04,5.160905e+03
14126,0,0,0,3,0,0,1,1.983844e+04,5.155671e+03
14129,0,0,0,1,0,0,0,1.889039e+04,5.158837e+03
14134,0,0,0,2,0,0,0,1.842906e+04,5.167280e+03
14143,0,0,0,2,0,0,0,1.828706e+04,5.192107e+03
14146,0,0,0,2,0,0,0,1.845248e+04,5.228729e+03
14151,0,0,0,2,0,0,0,1.965518e+04,5.225440e+03
14153,0,0,0,1,0,0,0,1.824818e+04,5.224758e+03
14159,0,0,0,1,0,0,0,1.855941e+04,5.219128e+03
14161,0,0,0,1,0,0,0,1.870900e+04,5.245357e+03
14162,0,0,0,0,0,0,0,1.857698e+04,5.265696e+03
14165,0,0,0,1,0,0,0,1.877948e+04,5.266068e+03
14170,0,0,0,0,0,2,0,1.950739e+04,5.280102e+03
14173,0,0,0,0,1,0,0,1.810174e+04,5.269101e+03
14177,0,0,0,0,1,0,0,1.806315e+04,5.301292e+03
14182,0,0,0,1,0,0,0,1.826989e+04,5.293291e+03
14183,0,0,0,0,0,0,0,1.863055e+04,5.295547e+03
14188,0,0,0,1,0,0,0,1.822636e+04,5.314368e+03
14189,0,0,0,0,2,0,0,1.816238e+04,5.305159e+03
14195,0,0,0,1,0,0,0,1.824166e+04,5.343291e+03
14204,0,0,0,1,0,0,0,1.831695e+04,5.379210e+03
14211,0,0,0,0,1,0,0,1.828703e+04,5.379375e+03
14215,0,0,0,1,0,0,0,1.849614e+04,5.399545e+03
14224,0,0,0,0,0,0,0,1.865033e+04,5.400949e+03
14234,0,0,1,0,0,1,0,1.830117e+04,5.430691e+03
14236,0,0,1,0,0,0,0,1.814891e+04,5.434167e+03
14242,0,0,2,0,0,0,0,1.855422e+04,5.444158e+03
14243,0,0,1,0,0,0,0,1.955744e+04,5.428304e+03
14244,0,0,0,1,0,0,0,1.819515e+04,5.433628e+03
14246,0,0,0,1,0,0,0,1.838280e+04,5.433293e+03
14252,0,0,0,1,0,0,0,1.804179e+04,5.469098e+03
14258,0,0,0,0,0,2,0,1.904112e+04,5.475784e+03
14282,0,0,1,0,0,0,0,1.842289e+04,5.521633e+03
14294,0,0,1,0,0,0,0,1.817507e+04,5.549507e+03
14329,0,0,0,1,0,0,0,1.812414e+04,5.626699e+03
14360,0,0,0,1,0,0,0,1.804995e+04,5.685610e+03
14364,1,0,0,0,0,0,0,1.813934e+04,5.697591e+03
14383,0,0,0,0,0,0,4,1.814959e+04,5.740411e+03
14388,0,0,0,1,0,0,0,1.809950e+04,5.754863e+03
14394,0,0,0,0,1,0,0,1.835576e+04,5.775161e+03
14405,0,0,0,2,0,0,0,1.800333e+04,5.782223e+03
14430,0,0,0,0,0,0,1,1.912557e+04,5.862249e+03
14439,0,0,1,0,0,0,0,1.866617e+04,5.894651e+03
14455,0,0,0,0,0,0,5,1.838974e+04,5.947572e+03
14486,0,0,0,0,0,2,0,2.075905e+04,3.999834e+03
14490,0,0,0,1,0,0,0,2.175261e+04,4.003261e+03
14491,0,0,0,1,0,0,0,2.181101e+04,3.994262e+03
14494,0,0,2,0,0,0,0,1.999640e+04,4.013296e+03
14496,0,0,3,1,0,0,0,2.121493e+04,4.017212e+03
14498,0,0,0,0,0,2,0,2.193109e+04,4.028364e+03
14502,0,0,3,3,0,0,0,2.070415e+04,4.031745e+03
14503,0,0,1,0,0,0,0,2.188218e+04,4.033031e+03
14506,0,0,1,0,2,0,0,2.015985e+04,4.027583e+03
14508,0,0,1,1,0,0,0,2.130749e+04,4.036900e+03
14510,0,0,0,1,0,0,0,2.165291e+04,4.025607e+03
14515,0,0,0,1,1,0,0,2.106616e+04,4.045411e+03
14516,0,0,0,1,0,0,0,2.183614e+04,4.054920e+03
14517,0,0,2,2,0,0,0,2.099653e+04,4.051931e+03
14520,0,0,0,0,0,1,0,2.153785e+04,4.074610e+03
14523,0,0,1,1,0,0,0,2.067156e+04,4.083866e+03
14525,0,0,1,2,0,0,0,2.016485e+04,4.086948e+03
14526,0,0,0,1,0,0,0,2.159586e+04,4.084266e+03
14527,0,0,2,2,0,0,0,2.173454e+04,4.092125e+03
14530,0,0,1,1,0,0,0,2.146927e+04,4.100235e+03
14531,0,0,0,4,0,0,0,2.088397e+04,4.098003e+03
14532,0,0,0,1,0,0,0,2.180135e+04,4.096358e+03
14534,0,0,5,3,0,0,0,2.096642e+04,4.114475e+03
14542,0,0,0,2,0,0,0,2.179496e+04,4.143497e+03
14543,0,0,0,2,0,0,0,2.157497e+04,4.136433e+03
14549,0,0,1,4,0,0,0,2.122223e+04,4.148460e+03
14553,0,0,0,0,0,0,1,2.012447e+04,4.155585e+03
14556,0,0,0,0,0,8,0,2.117871e+04,4.170373e+03
14560,0,0,1,2,0,0,0,2.192747e+04,4.177223e+03
14562,0,0,1,2,0,0,0,2.063088e+04,4.183947e+03
14563,0,0,0,1,0,0,0,2.135553e+04,4.173862e+03
14564,0,0,1,3,0,0,0,2.145218e+04,4.182093e+03
14565,0,0,0,1,0,2,0,2.088795e+04,4.188489e+03
14566,0,0,0,0,1,0,0,2.005171e+04,4.192383e+03
14567,0,0,0,0,0,0,0,2.163597e+04,4.195276e+03
14568,0,0,0,3,0,0,0,2.183956e+04,4.189956e+03
14569,0,0,0,1,0,0,0,2.094413e+04,4.196230e+03
14572,0,0,1,0,0,0,0,2.114080e+04,4.197234e+03
14574,0,0,2,0,0,0,0,2.157298e+04,4.211893e+03
14575,0,0,0,3,0,0,0,2.102589e+04,4.204894e+03
14580,0,0,0,3,0,0,0,2.139845e+04,4.229407e+03
14583,0,0,0,1,0,0,0,2.080443e+04,4.229114e+03
14584,0,0,3,2,0,0,0,2.149864e+04,4.246878e+03
14587,0,0,0,1,0,0,0,2.098388e+04,4.229793e+03
14589,0,0,0,0,2,0,0,2.167841e+04,4.241042e+03
14594,0,0,0,1,0,0,0,2.089880e+04,4.246076e+03
14599,0,1,0,0,0,0,0,2.127916e+04,4.265774e+03
14602,0,0,0,2,0,0,0,2.155788e+04,4.276803e+03
14606,0,0,0,1,0,0,0,2.140803e+04,4.285636e+03
14607,0,0,0,1,0,0,0,2.123159e+04,4.288135e+03
14608,0,0,0,2,0,0,0,2.078130e+04,4.284077e+03
14609,0,0,1,0,0,0,0,2.003141e+04,4.270206e+03
14610,0,0,0,1,0,0,0,2.009970e+04,4.305251e+03
14611,0,0,3,0,0,0,0,2.005086e+04,4.314562e+03
14612,0,0,0,0,1,0,0,2.170398e+04,4.290766e+03
14614,0,0,1,0,0,0,0,2.161919e+04,4.308289e+03
14616,0,0,0,2,0,0,0,2.184660e+04,4.292216e+03
14618,0,0,0,2,0,0,0,2.075177e+04,4.319127e+03
14621,0,0,0,0,0,0,0,2.112677e+04,4.311957e+03
14623,0,0,2,1,0,0,0,2.088792e+04,4.317108e+03
14627,0,0,0,2,0,0,0,2.133586e+04,4.318894e+03
14629,0,0,0,0,6,0,0,2.186117e+04,4.338136e+03
14633,0,0,0,0,2,0,0,2.127401e+04,4.344414e+03
14634,0,0,2,0,0,0,0,2.064128e+04,4.351080e+03
14635,0,0,0,1,0,2,0,2.031367e+04,4.359306e+03
14636,0,0,1,0,0,0,0,2.138801e+04,4.359397e+03
14637,0,0,0,1,0,0,0,2.178645e+04,4.363529e+03
14638,0,0,1,4,0,0,0,2.077665e+04,4.361135e+03
14639,0,0,1,4,0,0,0,2.192897e+04,4.363206e+03
14640,0,0,0,0,0,0,0,2.021424e+04,4.357083e+03
14643,0,0,1,1,0,0,0,2.149160e+04,4.370840e+03
14645,0,0,0,1,1,0,0,2.112500e+04,4.379064e+03
14646,0,0,1,2,0,0,0,2.165714e+04,4.384594e+03
14647,0,0,1,0,0,0,0,2.186953e+04,4.389550e+03
14649,0,0,0,0,2,0,0,2.132028e+04,4.397554e+03
14650,0,0,0,4,0,0,0,2.157285e+04,4.390761e+03
14651,0,0,0,1,0,0,0,2.126167e+04,4.400197e+03
14652,0,0,0,0,0,0,7,2.077861e+04,4.408798e+03
14653,0,0,0,0,0,4,0,2.088524e+04,4.402647e+03
14655,0,0,1,3,0,0,0,2.008865e+04,4.406314e+03
14657,0,0,2,0,0,0,0,2.033358e+04,4.408842e+03
14661,0,0,1,0,0,0,0,2.045827e+04,4.408455e+03
14662,0,0,0,1,0,0,0,2.094808e+04,4.415864e+03
14664,0,0,1,3,0,0,0,2.176609e+04,4.439725e+03
14666,0,0,1,0,0,0,0,2.115156e+04,4.432331e+03
14667,0,0,0,0,0,1,0,2.191165e+04,4.439846e+03
14668,0,0,0,0,0,5,0,2.048836e+04,4.447716e+03
14670,0,0,1,1,0,0,0,2.087822e+04,4.457361e+03
14672,0,0,0,2,0,0,0,2.026646e+04,4.435420e+03
14673,0,0,0,1,0,2,0,2.037350e+04,4.463360e+03
14674,0,0,0,0,0,1,0,2.084757e+04,4.458669e+03
14675,0,0,1,1,0,0,0,2.144249e+04,4.439867e+03
14678,0,0,0,1,0,0,0,2.131947e+04,4.449254e+03
14679,0,0,4,1,0,0,0,2.043590e+04,4.471729e+03
14682,0,0,0,0,0,0,0,2.019225e+04,4.460975e+03
14683,0,0,0,0,1,0,0,2.136197e+04,4.467900e+03
14684,0,0,0,1,1,0,0,2.011014e+04,4.459218e+03
14685,0,0,1,0,0,0,0,2.096929e+04,4.467234e+03
14691,0,0,0,1,0,0,0,2.149409e+04,4.479591e+03
14694,0,0,1,3,0,0,0,2.128443e+04,4.485849e+03
14696,0,0,1,0,0,0,0,2.158704e+04,4.478634e+03
14702,0,0,0,2,0,0,0,2.006502e+04,4.494968e+03
14703,0,0,2,1,0,0,0,2.141952e+04,4.509688e+03
14704,0,0,2,1,0,0,0,2.098575e+04,4.512023e+03
14705,0,0,1,0,0,0,0,2.153234e+04,4.515231e+03
14707,0,0,1,4,0,0,0,2.113719e+04,4.517230e+03
14709,0,0,2,1,0,0,0,2.158373e+04,4.526970e+03
14711,0,0,0,0,0,0,0,2.011882e+04,4.526752e+03
14712,0,0,0,0,2,0,0,2.168687e+04,4.519775e+03
14713,0,0,3,1,0,0,0,2.064744e+04,4.527817e+03
14715,0,0,0,1,0,0,0,2.191256e+04,4.538446e+03
14716,0,0,0,1,1,0,0,2.028358e+04,4.540470e+03
14717,0,0,0,0,2,0,0,2.173911e+04,4.544883e+03
14719,0,0,3,0,0,0,0,2.020140e+04,4.558897e+03
14722,0,0,1,0,0,0,0,2.118115e+04,4.549766e+03
14723,0,0,0,1,0,0,0,2.122108e+04,4.566461e+03
14724,0,0,0,3,0,0,0,1.999759e+04,4.573098e+03
14726,0,0,0,1,0,1,0,2.148173e+04,4.572132e+03
14728,0,0,1,1,0,0,0,2.076884e+04,4.560534e+03
14729,0,0,2,0,0,0,0,2.157254e+04,4.586278e+03
14731,0,0,0,2,0,0,0,2.051867e+04,4.590015e+03
14732,0,0,1,1,0,0,0,2.034754e+04,4.589629e+03
14742,0,0,0,1,0,0,0,2.025006e+04,4.622472e+03
14743,0,0,2,1,0,0,0,2.063290e+04,4.621082e+03
14744,0,0,1,1,0,0,0,2.022125e+04,4.618635e+03
14745,0,0,0,1,0,0,0,2.100437e+04,4.629954e+03
14747,0,0,4,0,0,0,0,2.040550e+04,4.627484e+03
14748,0,0,1,0,0,0,0,2.045639e+04,4.631228e+03
14749,0,0,1,0,0,0,0,2.092240e+04,4.623633e+03
14750,0,0,3,0,0,0,0,2.185018e+04,4.619487e+03
14751,0,0,2,0,0,0,0,2.078471e+04,4.637614e+03
14752,0,0,3,1,0,0,0,2.168443e+04,4.627911e+03
14753,0,0,0,1,0,0,0,2.103641e+04,4.641190e+03
14756,1,0,2,1,0,0,0,2.138827e+04,4.649293e+03
14757,0,0,2,1,1,0,0,2.115493e+04,4.654970e+03
14761,0,0,1,1,0,0,0,2.173697e+04,4.659647e+03
14762,0,0,1,0,0,0,0,2.055968e+04,4.664501e+03
14764,0,0,1,0,0,0,1,2.021598e+04,4.671242e+03
14767,0,0,0,1,0,0,0,2.062241e+04,4.671631e+03
14776,0,0,0,1,0,0,0,2.153049e+04,4.687906e+03
14779,0,0,2,5,0,0,0,2.193124e+04,4.697415e+03
14782,0,0,0,0,0,1,0,2.105361e+04,4.693659e+03
14783,0,0,0,1,0,0,0,2.060235e+04,4.702197e+03
14784,0,0,0,2,0,0,0,2.111061e+04,4.702460e+03
14785,0,0,0,1,0,0,0,2.080995e+04,4.703179e+03
14788,0,0,0,2,0,0,0,2.169664e+04,4.726369e+03
14789,0,0,0,1,0,0,1,2.046476e+04,4.721471e+03
14791,0,0,1,3,0,0,0,2.115907e+04,4.717743e+03
14792,0,0,0,4,0,0,0,2.077235e+04,4.735310e+03
14797,0,0,0,1,0,0,0,2.015987e+04,4.740669e+03
14798,0,0,0,1,0,0,0,2.149763e+04,4.737318e+03
14800,0,0,0,3,0,0,0,2.181104e+04,4.749536e+03
14801,0,0,0,1,0,0,0,2.070989e+04,4.735636e+03
14802,0,0,0,1,0,0,0,2.109028e+04,4.753328e+03
14803,0,0,1,0,0,0,0,2.162020e+04,4.763437e+03
14807,0,0,0,1,0,0,0,2.190594e+04,4.759521e+03
14808,0,0,2,1,0,0,0,2.103640e+04,4.764465e+03
14811,0,0,3,0,0,0,0,2.090631e+04,4.762760e+03
14812,1,0,1,2,0,0,0,2.080840e+04,4.776542e+03
14813,0,0,0,3,0,0,0,2.129335e+04,4.763119e+03
14814,0,0,0,1,0,0,0,2.153039e+04,4.777507e+03
14816,0,0,2,0,0,0,0,2.003089e+04,4.769490e+03
14817,0,0,0,1,0,0,0,2.032808e+04,4.770339e+03
14818,0,0,1,0,0,0,0,2.008709e+04,4.772928e+03
14819,0,0,0,0,0,0,0,2.027627e+04,4.773521e+03
14822,0,0,0,0,1,0,0,2.146523e+04,4.773200e+03
14823,0,0,0,0,0,0,1,2.175994e+04,4.789925e+03
14824,0,0,0,4,0,0,0,2.063453e+04,4.797615e+03
14827,0,0,0,3,0,0,0,2.139224e+04,4.792052e+03
14829,0,0,0,0,1,0,0,2.056615e+04,4.787351e+03
14830,0,0,0,0,0,0,0,2.115836e+04,4.800610e+03
14831,0,0,0,1,0,0,0,2.125624e+04,4.812052e+03
14832,0,0,0,2,0,0,0,2.109395e+04,4.799273e+03
14833,0,0,0,3,0,0,0,2.041986e+04,4.801391e+03
14835,0,0,1,0,0,0,0,2.112338e+04,4.799497e+03
14837,0,0,0,0,1,0,0,2.144760e+04,4.822783e+03
14840,0,0,2,1,0,0,0,2.097955e+04,4.811796e+03
14841,0,0,0,1,0,0,0,2.035545e+04,4.827202e+03
14843,0,0,0,2,0,0,0,2.172742e+04,4.822407e+03
14846,0,0,0,1,0,0,0,2.006895e+04,4.824451e+03
14847,0,0,1,1,0,0,0,2.058742e+04,4.834927e+03
14848,0,0,0,1,0,0,0,2.167119e+04,4.821905e+03
14850,0,0,2,0,0,0,0,2.179567e+04,4.821411e+03
14851,0,0,0,1,0,0,0,2.103500e+04,4.826681e+03
14855,0,0,1,0,0,0,0,2.157410e+04,4.827188e+03
14858,0,0,1,0,0,0,0,2.041845e+04,4.847461e+03
14862,0,0,0,3,0,0,0,2.053027e+04,4.850046e+03
14863,0,0,0,2,0,0,0,2.120815e+04,4.855961e+03
14864,0,0,1,0,0,0,0,2.089586e+04,4.847976e+03
14868,0,0,0,1,0,0,0,2.106405e+04,4.869652e+03
14872,0,0,1,0,0,0,0,2.042061e+04,4.881155e+03
14875,0,0,0,1,0,0,0,2.062839e+04,4.870679e+03
14877,0,0,0,1,0,0,0,2.140958e+04,4.879083e+03
14879,0,0,0,0,1,9,0,2.075034e+04,4.882341e+03
14881,0,0,0,1,0,0,0,2.054543e+04,4.890039e+03
14883,0,0,2,0,0,0,0,2.158699e+04,4.896432e+03
14884,0,0,0,1,0,0,0,2.066947e+04,4.877207e+03
14885,0,0,0,1,0,0,0,2.080188e+04,4.881298e+03
14886,0,0,0,0,0,2,0,2.034158e+04,4.880241e+03
14888,0,0,0,1,0,0,0,2.134661e+04,4.888370e+03
14889,0,0,0,2,0,0,0,2.087206e+04,4.895261e+03
14892,0,0,1,3,0,0,0,2.059114e+04,4.914210e+03
14893,0,0,0,1,0,0,0,2.126269e+04,4.893388e+03
14896,0,0,0,2,0,0,0,2.186859e+04,4.921000e+03
14897,0,0,1,7,0,0,0,2.111948e+04,4.906173e+03
14899,0,0,0,1,0,0,0,2.030418e+04,4.916007e+03
14900,0,0,0,1,0,0,0,2.168702e+04,4.916988e+03
14901,0,0,0,0,0,1,0,2.037861e+04,4.920064e+03
14903,0,0,0,1,0,0,0,2.172643e+04,4.922364e+03
14904,0,0,0,1,0,0,0,2.130472e+04,4.911818e+03
14906,0,0,0,1,0,0,0,2.150704e+04,4.925740e+03
14907,0,0,0,2,0,0,0,2.176515e+04,4.939896e+03
14909,0,0,0,1,0,0,0,2.015076e+04,4.922317e+03
14910,0,0,0,3,0,0,0,2.134298e+04,4.934439e+03
14911,0,0,0,1,0,0,0,2.141502e+04,4.930622e+03
14912,0,0,0,1,0,0,0,2.124069e+04,4.935624e+03
14914,0,0,0,1,0,0,0,2.079065e+04,4.941167e+03
14918,0,0,0,3,0,0,0,2.113395e+04,4.947161e+03
14919,0,0,1,0,0,0,0,2.190761e+04,4.943606e+03
14920,0,0,0,1,0,0,0,2.195013e+04,4.940289e+03
14921,0,0,0,1,0,0,0,2.021315e+04,4.951445e+03
14927,0,0,0,3,0,0,0,2.145967e+04,4.961410e+03
14930,0,0,0,1,0,0,0,2.032311e+04,4.967059e+03
14931,0,0,0,2,0,0,0,2.118188e+04,4.973207e+03
14933,0,0,0,1,0,0,0,2.100808e+04,4.968654e+03
14934,0,0,1,0,0,0,0,2.123674e+04,4.991186e+03
14937,0,0,0,1,0,0,0,2.195763e+04,4.991814e+03
14938,0,0,0,0,0,0,0,2.092312e+04,4.990526e+03
14939,0,0,0,1,0,0,0,2.127636e+04,5.000234e+03
14940,0,0,0,3,0,0,0,2.061284e+04,4.992173e+03
14941,0,0,0,5,0,0,0,2.161114e+04,4.988943e+03
14942,0,0,1,1,0,0,0,2.165749e+04,4.985715e+03
14943,0,0,0,2,0,0,0,2.180307e+04,4.988793e+03
14944,0,0,0,1,0,0,0,2.085720e+04,4.992484e+03
14949,0,0,1,1,0,0,0,2.109317e+04,4.988753e+03
14950,0,0,0,1,0,0,0,2.045390e+04,5.011106e+03
14952,0,0,0,2,0,0,0,2.049812e+04,5.011201e+03
14953,0,0,1,0,0,0,0,2.099193e+04,5.018400e+03
14954,0,0,0,1,0,0,0,2.033334e+04,5.014461e+03
14955,0,0,0,1,0,0,0,2.074521e+04,5.008393e+03
14957,0,0,0,1,0,0,0,2.191730e+04,5.032956e+03
14958,0,0,1,2,0,0,0,2.144930e+04,5.013806e+03
14959,0,0,0,3,0,0,0,2.117688e+04,5.018789e+03
14960,0,0,3,0,0,0,0,2.111714e+04,5.036892e+03
14962,0,0,0,1,0,0,0,2.172695e+04,5.027547e+03
14966,0,0,0,0,0,0,0,2.032172e+04,5.057704e+03
14969,0,0,0,1,0,0,0,2.107803e+04,5.062680e+03
14970,0,0,0,3,0,0,0,2.164601e+04,5.052604e+03
14971,0,0,0,1,0,0,0,2.004819e+04,5.041729e+03
14972,0,0,0,1,0,0,0,2.052497e+04,5.051799e+03
14977,0,0,0,1,0,0,0,2.015029e+04,5.060296e+03
14978,0,0,0,1,0,0,0,2.075811e+04,5.052949e+03
14979,0,0,0,2,0,0,0,2.176479e+04,5.059434e+03
14980,0,0,0,1,0,0,0,2.181169e+04,5.072438e+03
14985,0,0,0,0,0,0,0,2.117952e+04,5.079828e+03
14988,0,0,0,1,0,0,0,2.077741e+04,5.090857e+03
14989,0,0,0,3,0,0,0,2.022011e+04,5.083659e+03
14990,0,0,0,1,0,0,0,2.061266e+04,5.091027e+03
14993,0,0,0,1,0,0,0,2.009981e+04,5.093071e+03
14994,0,0,0,3,0,0,0,2.044317e+04,5.086524e+03
14995,0,0,1,0,0,0,0,2.174372e+04,5.105213e+03
14997,0,0,0,1,0,1,0,2.082409e+04,5.111601e+03
14998,0,0,0,1,0,1,0,2.169663e+04,5.103317e+03
14999,0,0,0,1,0,0,0,2.064829e+04,5.112518e+03
15003,0,0,0,1,0,0,0,2.103442e+04,5.104227e+03
15005,0,0,0,1,0,0,0,2.050683e+04,5.119745e+03
15006,0,0,0,1,0,0,0,2.026029e+04,5.122757e+03
15007,0,0,0,1,0,0,0,2.196658e+04,5.136532e+03
15008,0,0,0,0,0,0,0,2.003444e+04,5.118598e+03
15009,0,0,0,2,0,0,0,2.021257e+04,5.134131e+03
15013,0,0,0,2,0,0,0,2.046473e+04,5.140256e+03
15015,0,0,0,1,0,0,0,2.118951e+04,5.132434e+03
15017,0,0,0,4,0,0,0,2.042160e+04,5.139384e+03
15019,0,0,0,2,0,0,0,2.056627e+04,5.139643e+03
15023,0,0,0,1,0,0,0,2.186772e+04,5.140860e+03
15026,0,0,0,1,0,0,0,2.036468e+04,5.161036e+03
15027,0,0,1,0,0,0,0,2.088349e+04,5.148774e+03
15028,0,0,1,1,0,0,0,2.010620e+04,5.162908e+03
15031,0,0,0,1,0,0,0,2.029678e+04,5.161193e+03
15032,0,0,0,2,0,0,0,2.136902e+04,5.151772e+03
15036,0,0,0,1,0,0,0,2.002892e+04,5.176934e+03
15040,0,0,0,0,0,6,0,2.083025e+04,5.180865e+03
15041,0,0,0,1,0,0,0,2.064675e+04,5.182957e+03
15044,0,0,5,0,0,0,0,2.101931e+04,5.199006e+03
15046,0,0,0,1,0,0,0,2.189648e+04,5.201852e+03
15047,0,0,0,1,0,0,0,2.125877e+04,5.173242e+03
15054,0,0,0,1,0,0,0,2.127049e+04,5.230015e+03
15057,0,0,0,0,0,0,0,2.086726e+04,5.204733e+03
15059,0,0,1,1,0,0,4,2.144283e+04,5.204671e+03
15065,0,0,1,0,0,0,0,2.196920e+04,5.225358e+03
15067,0,0,0,1,0,0,0,2.148941e+04,5.223291e+03
15068,0,0,0,0,0,0,0,2.179333e+04,5.236624e+03
15069,0,0,0,1,0,0,0,2.025015e+04,5.228531e+03
15073,0,0,0,1,0,0,0,2.163614e+04,5.251480e+03
15076,0,0,1,2,0,0,0,2.158259e+04,5.245758e+03
15085,0,0,0,1,0,0,0,2.019710e+04,5.269752e+03
15090,0,0,0,1,0,0,0,2.175890e+04,5.268314e+03
15098,0,0,1,0,0,0,0,2.051761e+04,5.306946e+03
15102,0,0,0,1,0,0,0,2.197474e+04,5.303118e+03
15115,0,0,0,1,0,0,0,2.006241e+04,5.343707e+03
15129,0,0,0,1,0,0,0,2.195245e+04,5.371534e+03
15134,0,0,1,0,0,0,0,2.088112e+04,5.396919e+03
15183,0,1,0,0,0,0,0,2.121258e+04,5.471895e+03
15185,0,0,0,0,0,0,0,2.118248e+04,5.493096e+03
15231,0,0,0,0,0,1,0,2.085809e+04,5.575607e+03
15237,0,0,0,0,0,0,0,2.177865e+04,5.595861e+03
15251,0,0,0,0,0,9,0,2.094229e+04,5.655603e+03
15252,0,0,0,0,0,2,0,2.119575e+04,5.651182e+03
15253,0,0,0,0,4,2,0,2.106496e+04,5.653684e+03
15263,0,0,0,1,0,0,0,2.195731e+04,5.733089e+03
15277,0,0,1,0,0,0,0,2.158320e+04,5.856969e+03
15287,0,0,1,0,0,0,0,2.049662e+04,5.902485e+03
15290,0,0,0,1,0,0,0,2.040544e+04,5.896319e+03
15295,0,0,1,0,0,0,0,2.114680e+04,5.926390e+03
15296,0,0,1,0,0,0,0,2.079050e+04,5.918340e+03
15300,0,0,1,0,1,0,0,2.056224e+04,5.938261e+03
15302,0,0,1,0,0,0,0,2.044388e+04,5.946084e+03
15303,0,0,1,0,0,0,0,2.096791e+04,5.931348e+03
15307,0,0,1,0,0,0,0,2.087490e+04,5.924674e+03
15308,0,0,2,0,0,0,0,2.018601e+04,5.939462e+03
15309,0,0,1,0,0,0,0,2.094010e+04,5.960701e+03
15311,0,0,2,0,0,0,0,2.009957e+04,5.963561e+03
15314,0,0,1,0,0,0,0,2.035226e+04,5.961031e+03
15316,0,0,1,0,0,0,0,2.108571e+04,5.961301e+03
15329,0,0,1,0,0,0,0,2.052971e+04,5.981812e+03
15335,0,0,0,1,0,0,0,2.233816e+04,3.996387e+03
15337,0,0,0,2,0,0,0,2.294906e+04,3.995674e+03
15339,0,0,0,0,0,1,0,2.333156e+04,3.997759e+03
15344,0,0,0,3,0,0,0,2.257014e+04,4.011418e+03
15345,0,0,0,2,1,0,0,2.267724e+04,4.000203e+03
15349,0,0,0,1,0,0,0,2.216503e+04,4.012638e+03
15352,0,0,0,0,0,2,0,2.339414e+04,4.011366e+03
15353,0,0,1,0,0,0,0,2.284526e+04,4.025947e+03
15354,0,0,1,0,0,0,0,2.352479e+04,4.033853e+03
15355,0,0,3,1,0,0,0,2.220933e+04,4.045002e+03
15358,0,0,1,0,0,0,0,2.321208e+04,4.041100e+03
15359,0,0,0,1,0,1,1,2.245971e+04,4.045323e+03
15361,1,0,2,2,0,0,0,2.228417e+04,4.044555e+03
15368,0,0,0,1,0,0,0,2.340965e+04,4.057913e+03
15370,0,0,1,0,0,0,0,2.396709e+04,4.067330e+03
15372,0,0,0,1,0,0,6,2.212733e+04,4.074149e+03
15373,0,0,0,1,0,0,0,2.296468e+04,4.067360e+03
15378,0,0,1,0,0,0,0,2.315120e+04,4.064038e+03
15381,0,0,0,0,0,0,0,2.324438e+04,4.100442e+03
15384,0,0,1,3,0,0,0,2.239323e+04,4.100010e+03
15386,0,0,1,0,0,0,0,2.338789e+04,4.108828e+03
15387,0,0,1,0,0,0,0,2.345489e+04,4.101647e+03
15388,1,0,1,0,0,0,0,2.352125e+04,4.109139e+03
15389,1,0,0,3,0,0,0,2.233334e+04,4.120496e+03
15392,0,0,0,1,0,0,0,2.250509e+04,4.108422e+03
15393,0,0,0,0,2,0,0,2.274044e+04,4.127249e+03
15394,0,0,2,2,0,0,0,2.287125e+04,4.120155e+03
